Time_UTC,System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted
6/29/2022 20:46,42,6/29/2022 20:46,74800,259.7,47.991267,7.830837,-0.23,21.6,9.4,77.3,2.479,20.236,263.2601013,21.510690658450002,-0.319309341549999
6/29/2022 20:46,42,6/29/2022 20:46,74810,259.6,47.991605,7.831115,-0.23,21.6,10.2,78.1,2.666,20.424,263.8682861,21.51464385965,-0.3153561403500009
6/29/2022 20:47,42,6/29/2022 20:47,74837,262.1,47.992552,7.832,-0.18,21.6,10.3,78.3,2.757,20.487,263.8048401,21.514231460650002,-0.26576853934999917
6/29/2022 20:47,42,6/29/2022 20:47,74843,262.5,47.992605,7.832045,0.02,21.8,8.3,76.3,2.498,20.227,263.8048401,21.71423146065,-0.06576853934999917
6/29/2022 20:47,42,6/29/2022 20:47,74852,262.4,47.99261,7.832063,0.02,21.8,8.5,76.5,2.54,20.27,263.690094,21.713485611,-0.0665143890000013
6/29/2022 20:47,42,6/29/2022 20:47,74862,262.6,47.992615,7.832062,0.02,21.8,8.2,76.2,2.456,20.185,263.690094,21.713485611,-0.0665143890000013
6/29/2022 20:47,42,6/29/2022 20:47,74871,262.6,47.992605,7.832058,0.02,21.8,8.3,76.3,2.498,20.227,263.8048401,21.71423146065,-0.06576853934999917
6/29/2022 20:48,42,6/29/2022 20:48,74899,262.6,47.992608,7.832058,0.06,21.8,8.2,76.3,2.498,20.206,263.8048401,21.71423146065,-0.025768539349999176
6/29/2022 20:48,42,6/29/2022 20:48,74904,262.6,47.99263,7.832035,0.06,21.8,7.8,75.9,2.392,20.101,263.8048401,21.71423146065,-0.025768539349999176
6/29/2022 20:48,42,6/29/2022 20:48,74914,265.4,47.992813,7.831737,0.06,21.8,7.7,75.8,2.371,20.079,263.5942078,21.7128623507,-0.027137649300000677
6/29/2022 20:48,42,6/29/2022 20:48,74919,267.7,47.992787,7.83173,0.16,21.91,7.5,75.6,2.439,20.147,263.5942078,21.8228623507,0.07286235069999933
6/29/2022 20:48,42,6/29/2022 20:48,74926,268.1,47.992785,7.831738,0.16,21.91,7.3,75.4,2.397,20.105,263.5942078,21.8228623507,0.07286235069999933
6/29/2022 20:49,42,6/29/2022 20:49,74954,268.2,47.992947,7.831903,0.18,21.91,7.1,75.4,2.363,20.105,263.5942078,21.8228623507,0.09286235069999932
6/29/2022 20:49,42,6/29/2022 20:49,74961,268.3,47.992942,7.8319,0.18,21.91,7.1,75.4,2.363,20.105,263.5942078,21.8228623507,0.09286235069999932
6/29/2022 20:49,42,6/29/2022 20:49,74969,268.3,47.992937,7.831893,0.18,21.91,7.1,75.4,2.363,20.105,263.5942078,21.8228623507,0.09286235069999932
6/29/2022 20:49,42,6/29/2022 20:49,74976,268.2,47.992943,7.831912,0.18,21.91,7.1,75.3,2.341,20.083,263.5942078,21.8228623507,0.09286235069999932
6/29/2022 20:49,42,6/29/2022 20:49,74983,268.2,47.993155,7.832103,0.18,21.91,7.1,75.3,2.341,20.083,263.2465515,21.82060258475,0.09060258474999855
6/29/2022 20:50,42,6/29/2022 20:50,75007,267.3,47.993687,7.832387,0.11,21.8,8.3,76.6,2.581,20.291,263.5289307,21.712438049550002,0.022438049550001296
6/29/2022 20:50,42,6/29/2022 20:50,75021,266.6,47.993698,7.83236,0.01,21.7,8.7,77.0,2.554,20.264,263.0035706,21.6090232089,-0.08097679110000101
6/29/2022 20:50,42,6/29/2022 20:50,75030,266.6,47.993698,7.83236,0.01,21.7,8.4,76.6,2.47,20.18,263.0035706,21.6090232089,-0.08097679110000101
6/29/2022 20:50,42,6/29/2022 20:50,75040,266.6,47.993698,7.832432,0.01,21.7,8.6,76.9,2.533,20.243,263.5289307,21.61243804955,-0.07756195044999871
6/29/2022 20:50,42,6/29/2022 20:50,75049,266.9,47.99362,7.833088,0.01,21.7,8.5,76.7,2.491,20.201,264.5445557,21.61903961205,-0.07096038795000027
6/29/2022 20:51,42,6/29/2022 20:51,75080,264.1,47.992755,7.835068,0.03,21.7,8.5,76.8,2.526,20.222,265.4177856,21.6247156064,-0.0452843936000005
6/29/2022 20:51,42,6/29/2022 20:51,75088,262.8,47.99256,7.83549,-0.07,21.6,9.4,77.7,2.645,20.341,265.208313,21.523354034500002,-0.14664596549999914
6/29/2022 20:51,42,6/29/2022 20:51,75094,261.1,47.992488,7.83585,-0.07,21.6,9.3,77.7,2.624,20.32,264.8855286,21.5212559359,-0.14874406410000035
6/29/2022 20:51,42,6/29/2022 20:51,75106,259.7,47.9924,7.836653,-0.07,21.6,10.1,78.4,2.812,20.508,265.2915955,21.52389537075,-0.1461046292500005
6/29/2022 20:51,42,6/29/2022 20:51,75115,258.7,47.992258,7.837273,-0.07,21.6,10.2,78.5,2.853,20.549,266.2302856,21.5299968564,-0.14000314360000105
6/29/2022 20:52,42,6/29/2022 20:52,75143,257.4,47.991813,7.839207,-0.15,21.5,10.0,78.5,2.704,20.395,266.1907349,21.42973977685,-0.2202602231500009
6/29/2022 20:52,42,6/29/2022 20:52,75148,257.5,47.991732,7.839642,-0.25,21.4,11.1,79.5,2.839,20.531,266.3089905,21.33050843825,-0.3194915617499987
6/29/2022 20:52,42,6/29/2022 20:52,75158,257.5,47.991592,7.840357,-0.35,21.29,11.2,79.6,2.748,20.439,266.9042969,21.22437792985,-0.41562207014999897
6/29/2022 20:52,42,6/29/2022 20:52,75177,259.1,47.991305,7.841657,-0.45,21.19,11.7,80.1,2.738,20.429,269.9733582,21.144326828300002,-0.49567317169999897
6/29/2022 20:53,42,6/29/2022 20:53,75191,260.4,47.991043,7.842593,-0.44,21.19,12.1,80.6,2.86,20.552,272.8034973,21.16272273245,-0.4672772675500015
6/29/2022 20:53,42,6/29/2022 20:53,75219,262.6,47.990587,7.844268,-0.44,21.19,11.8,80.3,2.778,20.47,272.9282227,21.16353344755,-0.4664665524499996
6/29/2022 20:53,42,6/29/2022 20:53,75228,260.7,47.990393,7.844847,-0.44,21.19,12.0,80.4,2.819,20.511,273.1650085,21.165072555250003,-0.46492744474999853
6/29/2022 20:53,42,6/29/2022 20:53,75234,261.6,47.990275,7.845123,-0.44,21.19,12.1,80.6,2.86,20.552,273.3783875,21.166459518750003,-0.46354048124999864
6/29/2022 20:54,42,6/29/2022 20:54,75241,262.1,47.990272,7.844927,-0.42,21.19,12.0,80.5,2.846,20.531,273.3783875,21.166459518750003,-0.4435404812499986
6/29/2022 20:54,42,6/29/2022 20:54,75247,264.1,47.990312,7.844717,-0.42,21.19,12.0,80.5,2.846,20.531,273.2044983,21.16532923895,-0.4446707610500003
6/29/2022 20:54,42,6/29/2022 20:54,75274,264.5,47.991397,7.84548,-0.42,21.19,12.0,80.6,2.867,20.552,276.4147949,21.186196166850003,-0.4238038331499983
6/29/2022 20:54,42,6/29/2022 20:54,75281,265.6,47.991695,7.845465,-0.52,21.09,13.0,81.5,2.977,20.662,276.9877014,21.0899200591,-0.520079940900001
6/29/2022 19:25,47,6/29/2022 19:25,69956,214.6,47.993207,7.84548,-0.02,24.75,-1.8,55.0,-0.258,17.47,281.9597778,24.7822385557,0.012238555700001114
6/29/2022 19:26,47,6/29/2022 19:26,69966,214.9,47.993228,7.84567,0.01,24.75,-1.3,55.2,-0.085,17.529,281.9597778,24.7822385557,0.04223855570000112
6/29/2022 19:26,47,6/29/2022 19:26,69975,214.6,47.993208,7.845882,-0.1,24.65,-1.0,55.5,-0.101,17.513,282.0666809,24.68293342585,-0.06706657414999953
6/29/2022 19:26,47,6/29/2022 19:26,70003,214.2,47.993208,7.845868,-0.1,24.65,-1.4,55.1,-0.218,17.395,282.0666809,24.68293342585,-0.06706657414999953
6/29/2022 19:26,47,6/29/2022 19:26,70012,214.4,47.993245,7.845835,-0.2,24.55,-1.6,54.9,-0.38,17.233,282.0666809,24.58293342585,-0.16706657414999954
6/29/2022 19:27,47,6/29/2022 19:27,70021,214.5,47.993257,7.845812,-0.18,24.55,-1.8,54.7,-0.448,17.175,282.0666809,24.58293342585,-0.14706657414999952
6/29/2022 19:28,47,6/29/2022 19:28,70124,242.6,47.99333,7.845447,-0.27,24.44,-0.2,56.4,-0.02,17.594,282.6882019,24.47697331235,-0.23302668765000023
6/29/2022 19:29,47,6/29/2022 19:29,70140,249.4,47.993378,7.845398,-0.23,24.44,-0.6,55.8,-0.099,17.392,282.6882019,24.47697331235,-0.19302668765000022
6/29/2022 19:29,47,6/29/2022 19:29,70149,249.5,47.993383,7.845382,-0.23,24.44,-0.6,55.8,-0.099,17.392,282.6882019,24.47697331235,-0.19302668765000022
6/29/2022 19:29,47,6/29/2022 19:29,70159,249.7,47.99339,7.84536,-0.33,24.34,-0.4,55.9,-0.174,17.317,282.6882019,24.37697331235,-0.29302668765000023
6/29/2022 19:32,47,6/29/2022 19:32,70327,259.2,47.99356,7.845197,-0.34,24.24,-0.5,55.7,-0.191,17.156,283.2820129,24.28083308385,-0.2991669161500001
6/29/2022 19:32,47,6/29/2022 19:32,70337,261.2,47.993397,7.845717,-0.45,24.13,-0.5,55.6,-0.322,17.025,282.4931946,24.1657057649,-0.4142942350999988
6/29/2022 19:32,47,6/29/2022 19:32,70351,262.2,47.993133,7.846292,-0.45,24.13,-0.5,55.6,-0.322,17.025,282.382843,24.1649884795,-0.4150115204999992
6/29/2022 19:32,47,6/29/2022 19:32,70360,263.3,47.992982,7.846632,-0.45,24.13,-0.5,55.6,-0.322,17.025,282.679657,24.1669177705,-0.41308222949999945
6/29/2022 19:33,47,6/29/2022 19:33,70385,273.2,47.992848,7.846903,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.169846023749997,-0.33015397625000176
6/29/2022 19:33,47,6/29/2022 19:33,70394,273.2,47.992845,7.846912,-0.37,24.13,-1.0,55.2,-0.376,16.883,283.1301575,24.169846023749997,-0.33015397625000176
6/29/2022 19:33,47,6/29/2022 19:33,70404,273.1,47.992837,7.846913,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.169846023749997,-0.33015397625000176
6/29/2022 19:33,47,6/29/2022 19:33,70418,273.0,47.992853,7.846915,-0.27,24.24,-0.8,55.3,-0.217,17.042,283.1301575,24.279846023749997,-0.23015397625000178
6/29/2022 19:33,47,6/29/2022 19:33,70427,273.0,47.992848,7.846927,-0.37,24.13,-0.8,55.4,-0.319,16.94,283.1301575,24.169846023749997,-0.33015397625000176
6/29/2022 19:34,47,6/29/2022 19:34,70455,273.4,47.992867,7.846928,-0.21,24.24,-1.0,55.4,-0.236,17.07,283.1301575,24.279846023749997,-0.17015397625000175
6/29/2022 19:34,47,6/29/2022 19:34,70468,273.4,47.992863,7.846953,-0.21,24.24,-1.0,55.4,-0.236,17.07,283.1301575,24.279846023749997,-0.17015397625000175
6/29/2022 19:34,47,6/29/2022 19:34,70478,273.4,47.992885,7.84689,-0.32,24.13,-0.8,55.6,-0.281,17.025,283.1301575,24.169846023749997,-0.28015397625000177
6/29/2022 19:34,47,6/29/2022 19:34,70485,273.3,47.992888,7.846898,-0.21,24.24,-0.7,55.8,-0.122,17.185,283.2539368,24.280650589199997,-0.16934941080000157
6/29/2022 19:34,47,6/29/2022 19:34,70490,272.1,47.992832,7.846985,-0.21,24.24,-1.0,55.4,-0.236,17.07,283.1301575,24.279846023749997,-0.17015397625000175
6/29/2022 19:35,47,6/29/2022 19:35,70518,269.7,47.992793,7.847615,-0.2,24.24,-1.1,55.5,-0.228,17.099,284.1082153,24.28620339945,-0.1537966005499996
6/29/2022 19:35,47,6/29/2022 19:35,70533,268.5,47.992833,7.847853,-0.2,24.24,-1.3,55.3,-0.285,17.042,284.7732544,24.2905261536,-0.1494738464000001
6/29/2022 19:35,47,6/29/2022 19:35,70540,266.4,47.99284,7.847953,-0.2,24.24,-1.2,55.4,-0.257,17.07,284.7732544,24.2905261536,-0.1494738464000001
6/29/2022 19:35,47,6/29/2022 19:35,70546,265.1,47.9928,7.848143,-0.2,24.24,-1.0,55.6,-0.199,17.127,285.4854431,24.29515538015,-0.1448446198499987
6/29/2022 19:35,47,6/29/2022 19:35,70552,269.4,47.992613,7.84833,-0.2,24.24,-1.1,55.5,-0.228,17.099,285.2249756,24.293462341399998,-0.1465376586000005
6/29/2022 19:36,47,6/29/2022 19:36,70578,273.6,47.99233,7.848933,-0.25,24.13,-0.9,55.6,-0.23,17.025,285.7101746,24.1866161349,-0.1933838650999995
6/29/2022 19:36,47,6/29/2022 19:36,70590,272.2,47.992292,7.84924,-0.25,24.13,-1.0,55.6,-0.259,16.997,285.4566956,24.1849685214,-0.1950314786000007
6/29/2022 19:36,47,6/29/2022 19:36,70596,271.5,47.99227,7.84937,-0.25,24.13,-1.0,55.6,-0.259,16.997,285.4566956,24.1849685214,-0.1950314786000007
6/29/2022 19:36,47,6/29/2022 19:36,70601,271.2,47.99225,7.849505,-0.25,24.13,-0.9,55.6,-0.23,17.025,284.9217834,24.1814915921,-0.19850840790000035
6/29/2022 19:36,47,6/29/2022 19:36,70608,270.8,47.992257,7.849625,-0.25,24.13,-0.9,55.6,-0.23,17.025,284.9217834,24.1814915921,-0.19850840790000035
6/29/2022 19:37,47,6/29/2022 19:37,70635,279.4,47.992152,7.850145,-0.21,24.13,-1.1,55.7,-0.255,17.054,283.7701416,24.1740059204,-0.16599407959999993
6/29/2022 19:37,47,6/29/2022 19:37,70641,279.2,47.992053,7.850283,-0.21,24.13,-0.4,56.4,-0.055,17.253,283.6516418,24.1732356717,-0.16676432830000024
6/29/2022 19:37,47,6/29/2022 19:37,70650,278.4,47.992042,7.850287,-0.21,24.13,-0.4,56.5,-0.027,17.281,283.6516418,24.1732356717,-0.16676432830000024
6/29/2022 19:37,47,6/29/2022 19:37,70657,278.4,47.992043,7.850292,-0.21,24.13,0.5,57.3,0.229,17.538,283.6516418,24.1732356717,-0.16676432830000024
6/29/2022 19:37,47,6/29/2022 19:37,70663,278.5,47.992045,7.850293,-0.21,24.13,1.7,58.5,0.599,17.907,283.6516418,24.1732356717,-0.16676432830000024
6/29/2022 19:38,47,6/29/2022 19:38,70688,278.2,47.992165,7.850112,-0.28,24.03,-0.6,56.2,-0.168,17.093,283.7701416,24.0740059204,-0.23599407959999996
6/29/2022 19:38,47,6/29/2022 19:38,70700,275.3,47.992228,7.84946,-0.28,24.03,-0.8,56.0,-0.224,17.037,284.8691101,24.08114921565,-0.22885078435000028
6/29/2022 19:38,47,6/29/2022 19:38,70709,272.3,47.992363,7.848917,-0.28,24.03,-0.5,56.3,-0.139,17.122,285.7101746,24.0866161349,-0.22338386509999952
6/29/2022 19:38,47,6/29/2022 19:38,70718,268.6,47.992493,7.84849,-0.28,24.03,-0.8,56.0,-0.224,17.037,285.9058838,24.0878882447,-0.22211175530000093
6/29/2022 19:38,47,6/29/2022 19:38,70725,267.2,47.992612,7.848138,-0.28,24.03,-0.9,55.9,-0.252,17.008,284.4328003,24.07831320195,-0.2316867980500017
6/29/2022 19:39,47,6/29/2022 19:39,70749,261.4,47.99292,7.846807,-0.22,24.03,-1.1,55.8,-0.259,16.98,283.2539368,24.0706505892,-0.17934941080000158
6/29/2022 19:39,47,6/29/2022 19:39,70756,260.0,47.993115,7.846542,-0.22,24.03,-1.1,55.8,-0.259,16.98,282.8466492,24.0680032198,-0.1819967801999998
6/29/2022 19:39,47,6/29/2022 19:39,70763,258.3,47.993293,7.846305,-0.22,24.03,-0.9,56.0,-0.202,17.037,282.382843,24.064988479500002,-0.18501152049999917
6/29/2022 19:39,47,6/29/2022 19:39,70775,256.0,47.993572,7.84562,-0.22,24.03,-0.9,56.0,-0.202,17.037,282.9630432,24.0687597808,-0.18124021920000047
6/29/2022 19:39,47,6/29/2022 19:39,70781,258.4,47.9936,7.845313,-0.22,24.03,-0.9,56.0,-0.202,17.037,283.2820129,24.07083308385,-0.17916691615000005
6/29/2022 19:40,47,6/29/2022 19:40,70836,268.6,47.993503,7.84523,-0.37,23.82,-0.6,56.4,-0.278,16.917,282.6882019,23.85697331235,-0.3330266876500002
6/29/2022 19:40,47,6/29/2022 19:40,70842,269.9,47.993598,7.845407,-0.37,23.82,-0.5,56.4,-0.25,16.945,283.2820129,23.86083308385,-0.32916691615000004
6/29/2022 19:41,47,6/29/2022 19:41,70871,286.1,47.993627,7.846343,-0.32,23.82,-0.7,56.5,-0.241,16.973,282.9108582,23.8584205783,-0.28157942170000155
6/29/2022 19:41,47,6/29/2022 19:41,70876,287.3,47.993595,7.846545,-0.22,23.92,-1.0,56.2,-0.223,16.991,283.3110046,23.961021529900002,-0.17897847009999993
6/29/2022 19:41,47,6/29/2022 19:41,70886,289.9,47.993558,7.846825,-0.32,23.82,-1.0,56.3,-0.325,16.89,283.5996704,23.8628978576,-0.27710214240000014
6/29/2022 19:41,47,6/29/2022 19:41,70893,293.6,47.993548,7.847052,-0.22,23.92,-1.0,56.2,-0.223,16.991,283.5996704,23.9628978576,-0.17710214240000013
6/29/2022 19:41,47,6/29/2022 19:41,70898,299.3,47.993547,7.847197,-0.32,23.82,-0.9,56.4,-0.297,16.917,284.2314453,23.86700439445,-0.27299560555000085
6/29/2022 19:42,47,6/29/2022 19:42,70925,299.1,47.993485,7.847858,-0.2,23.92,-1.1,56.4,-0.249,17.047,285.4517212,23.9749361878,-0.1450638122000008
6/29/2022 19:42,47,6/29/2022 19:42,70931,297.8,47.99347,7.848113,-0.2,23.92,-1.3,56.2,-0.306,16.991,285.4517212,23.9749361878,-0.1450638122000008
6/29/2022 19:42,47,6/29/2022 19:42,70937,296.5,47.993458,7.848352,-0.1,24.03,-1.4,56.1,-0.232,17.065,285.9819641,24.08838276665,-0.041617233350001476
6/29/2022 19:42,47,6/29/2022 19:42,70943,295.8,47.993522,7.848488,-0.1,24.03,-1.6,55.9,-0.288,17.008,286.4580688,24.091477447200003,-0.03852255279999853
6/29/2022 19:42,47,6/29/2022 19:42,70953,295.3,47.993538,7.84849,-0.1,24.03,-1.6,55.9,-0.288,17.008,286.4580688,24.091477447200003,-0.03852255279999853
6/29/2022 19:42,47,6/29/2022 19:42,70978,294.5,47.993845,7.848642,-0.1,24.03,-1.7,55.8,-0.317,16.98,286.4957886,24.0917226259,-0.03827737410000012
6/29/2022 19:43,47,6/29/2022 19:43,70985,293.7,47.99387,7.848745,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.4957886,24.0917226259,-0.028277374100000113
6/29/2022 19:43,47,6/29/2022 19:43,70992,289.4,47.993903,7.848938,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.4490967,24.09141912855,-0.028580871450000128
6/29/2022 19:43,47,6/29/2022 19:43,71001,288.7,47.994035,7.84888,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.1903992,24.089737594800003,-0.030262405199998593
6/29/2022 19:43,47,6/29/2022 19:43,71009,289.2,47.994132,7.848782,-0.09,24.03,-2.0,55.8,-0.403,16.952,286.3748474,24.0909365081,-0.02906349190000071
6/29/2022 19:43,47,6/29/2022 19:43,71037,287.5,47.994332,7.848347,0.12,24.24,-2.0,55.8,-0.17,17.185,285.593689,24.2958589785,0.17585897850000165
6/29/2022 19:44,47,6/29/2022 19:44,71057,284.8,47.994532,7.848147,0.12,24.24,-2.2,55.6,-0.24,17.127,284.4371948,24.2883417662,0.16834176620000008
6/29/2022 19:44,47,6/29/2022 19:44,71066,283.7,47.994652,7.848053,0.12,24.24,-2.4,55.4,-0.297,17.07,283.7492981,24.28387043765,0.16387043764999987
6/29/2022 19:44,47,6/29/2022 19:44,71080,284.1,47.994777,7.847957,0.12,24.24,-2.4,55.4,-0.297,17.07,283.1216431,24.279790680149997,0.15979068014999853
6/29/2022 19:44,47,6/29/2022 19:44,71087,283.4,47.994817,7.847775,0.12,24.24,-2.6,55.3,-0.354,17.013,283.1216431,24.279790680149997,0.15979068014999853
6/29/2022 19:45,47,6/29/2022 19:45,71112,279.8,47.995142,7.84762,0.15,24.24,-2.8,55.2,-0.388,16.984,283.2590332,24.2806837158,0.19068371580000018
6/29/2022 19:45,47,6/29/2022 19:45,71120,278.0,47.995238,7.847475,0.15,24.24,-3.0,55.0,-0.445,16.927,283.8644104,24.284618667599997,0.1946186675999982
6/29/2022 19:45,47,6/29/2022 19:45,71130,276.2,47.995547,7.847762,0.15,24.24,-3.0,55.0,-0.445,16.927,284.6190796,24.289524017399998,0.19952401739999956
6/29/2022 19:45,47,6/29/2022 19:45,71136,273.0,47.995798,7.847858,0.15,24.24,-3.0,55.0,-0.445,16.927,284.9926147,24.291951995549997,0.20195199554999874
6/29/2022 19:45,47,6/29/2022 19:45,71142,271.5,47.995912,7.847947,0.15,24.24,-3.0,55.0,-0.445,16.927,284.829834,24.290893921,0.20089392100000011
6/29/2022 19:46,47,6/29/2022 19:46,71168,266.3,47.995938,7.84855,0.28,24.34,-3.1,55.0,-0.344,17.029,284.5296326,24.3889426119,0.3289426118999994
6/29/2022 19:46,47,6/29/2022 19:46,71175,265.3,47.99594,7.848718,0.28,24.34,-2.9,55.1,-0.287,17.086,284.5296326,24.3889426119,0.3289426118999994
6/29/2022 19:46,47,6/29/2022 19:46,71184,264.3,47.996062,7.848948,0.28,24.34,-3.3,54.8,-0.402,16.971,283.7996216,24.3841975404,0.32419754039999904
6/29/2022 19:46,47,6/29/2022 19:46,71193,265.1,47.996277,7.848983,0.28,24.34,-3.4,54.7,-0.431,16.942,283.7996216,24.3841975404,0.32419754039999904
6/29/2022 19:46,47,6/29/2022 19:46,71200,264.0,47.996433,7.849097,0.28,24.34,-3.5,54.6,-0.46,16.913,283.1917419,24.38024632235,0.3202463223500007
6/29/2022 19:47,47,6/29/2022 19:47,71224,249.8,47.99685,7.849428,0.33,24.34,-3.6,54.5,-0.441,16.885,282.195282,24.373769333,0.36376933299999864
6/29/2022 19:47,47,6/29/2022 19:47,71231,248.5,47.997042,7.849562,0.33,24.34,-3.9,54.1,-0.557,16.769,281.3652649,24.36837422185,0.35837422185000095
6/29/2022 19:47,47,6/29/2022 19:47,71243,244.3,47.99733,7.849712,0.33,24.34,-4.0,54.0,-0.585,16.74,280.5102234,24.3628164521,0.35281645209999896
6/29/2022 19:47,47,6/29/2022 19:47,71252,243.7,47.997543,7.849837,0.43,24.44,-4.1,53.9,-0.514,16.812,280.2969055,24.46142988575,0.45142988574999904
6/29/2022 19:47,47,6/29/2022 19:47,71260,245.7,47.99778,7.849993,0.33,24.34,-4.2,53.8,-0.643,16.683,279.8790588,24.3587138822,0.34871388220000016
6/29/2022 19:48,47,6/29/2022 19:48,71287,261.2,47.998137,7.85011,0.37,24.34,-4.7,53.7,-0.75,16.654,279.4332275,24.355815978749998,0.3858159787499983
6/29/2022 19:48,47,6/29/2022 19:48,71293,261.1,47.998138,7.850107,0.57,24.55,-4.8,53.6,-0.579,16.825,279.4332275,24.56581597875,0.5858159787499982
6/29/2022 19:48,47,6/29/2022 19:48,71299,261.1,47.998135,7.8501,0.57,24.55,-4.7,53.7,-0.55,16.854,279.4332275,24.56581597875,0.5858159787499982
6/29/2022 19:48,47,6/29/2022 19:48,71305,261.2,47.998138,7.850093,0.57,24.55,-4.8,53.6,-0.579,16.825,279.4332275,24.56581597875,0.5858159787499982
6/29/2022 19:48,47,6/29/2022 19:48,71312,261.3,47.998153,7.850082,0.68,24.65,-4.8,53.6,-0.478,16.926,279.4332275,24.665815978749997,0.6958159787499983
6/29/2022 19:49,47,6/29/2022 19:49,71346,263.0,47.998452,7.85001,0.72,24.65,-4.8,53.8,-0.417,16.984,278.3264771,24.658622101149998,0.7286221011499994
6/29/2022 19:49,47,6/29/2022 19:49,71355,265.0,47.998598,7.849667,0.72,24.65,-5.6,53.0,-0.651,16.75,277.2629395,24.651709106749998,0.721709106749999
6/29/2022 19:49,47,6/29/2022 19:49,71364,266.3,47.998687,7.849292,0.83,24.75,-5.9,52.7,-0.64,16.761,277.6105957,24.75396887205,0.8339688720499988
6/29/2022 19:49,47,6/29/2022 19:49,71372,268.3,47.998733,7.848857,0.83,24.75,-6.0,52.6,-0.699,16.702,278.6670532,24.7608358458,0.840835845799999
6/29/2022 19:49,47,6/29/2022 19:49,71382,269.5,47.99884,7.848598,0.83,24.75,-6.0,52.6,-0.699,16.702,279.2634583,24.76471247895,0.844712478949999
6/29/2022 19:50,47,6/29/2022 19:50,71409,265.4,47.999593,7.84895,0.96,24.86,-6.2,52.6,-0.595,16.832,276.9508057,24.85968023705,0.9596802370500006
6/29/2022 19:50,47,6/29/2022 19:50,71419,263.1,47.99986,7.849062,0.86,24.75,-5.0,53.8,-0.341,17.086,276.2577209,24.745175185849998,0.8551751858499982
6/29/2022 19:50,47,6/29/2022 19:50,71432,256.8,48.000303,7.849155,0.86,24.75,-4.9,53.9,-0.312,17.116,275.9900208,24.7434351352,0.8534351351999986
6/29/2022 19:50,47,6/29/2022 19:50,71439,253.8,48.000515,7.849225,0.86,24.75,-4.7,54.1,-0.223,17.204,277.8438416,24.7554849704,0.8654849704000013
6/29/2022 19:50,47,6/29/2022 19:50,71446,251.0,48.000665,7.84932,0.86,24.75,-4.5,54.3,-0.164,17.263,280.6302795,24.77359681675,0.8835968167500005
6/29/2022 19:51,47,6/29/2022 19:51,71472,253.0,48.001395,7.849587,0.89,24.75,-4.5,54.4,-0.151,17.293,276.7747498,24.7485358737,0.8885358736999999
6/29/2022 19:51,47,6/29/2022 19:51,71477,250.9,48.001593,7.849658,0.89,24.75,-4.1,54.9,-0.003,17.44,276.7742004,24.7485323026,0.888532302600001
6/29/2022 19:51,47,6/29/2022 19:51,71484,247.1,48.001807,7.849785,0.89,24.75,-4.2,54.8,-0.033,17.411,276.0959778,24.7441238557,0.8841238556999998
6/29/2022 19:51,47,6/29/2022 19:51,71490,245.2,48.001997,7.849897,0.89,24.75,-3.8,55.2,0.085,17.529,274.9593506,24.736735778899998,0.8767357788999982
6/29/2022 19:51,47,6/29/2022 19:51,71498,243.9,48.002197,7.850002,0.79,24.65,-3.2,55.7,0.157,17.601,274.5303345,24.633947174249997,0.7739471742499981
6/29/2022 19:52,47,6/29/2022 19:52,71526,225.8,48.002748,7.849657,0.82,24.65,-3.6,55.7,0.088,17.601,272.1032715,24.61817126475,0.7881712647500013
6/29/2022 19:52,47,6/29/2022 19:52,71532,221.5,48.002817,7.849423,0.72,24.55,-4.2,55.1,-0.221,17.292,271.5227051,24.51439758315,0.6843975831499993
6/29/2022 19:52,47,6/29/2022 19:52,71541,216.5,48.002958,7.84909,0.61,24.44,-4.2,55.1,-0.324,17.189,271.6712952,24.4053634188,0.5753634187999991
6/29/2022 19:52,47,6/29/2022 19:52,71547,217.3,48.003043,7.848878,0.61,24.44,-4.2,55.1,-0.324,17.189,271.7368164,24.405789306600003,0.5757893066000014
6/29/2022 19:52,47,6/29/2022 19:52,71554,218.3,48.00316,7.84859,0.61,24.44,-4.3,55.0,-0.353,17.16,271.7368164,24.405789306600003,0.5757893066000014
6/29/2022 19:53,47,6/29/2022 19:53,71579,200.6,48.003637,7.847993,0.61,24.44,-4.0,55.3,-0.266,17.247,269.6663513,24.39233128345,0.5623312834500004
6/29/2022 19:53,47,6/29/2022 19:53,71595,194.6,48.004188,7.848305,0.57,24.34,-4.3,55.3,-0.389,17.144,268.8905334,24.287288467099998,0.5172884670999981
6/29/2022 19:53,47,6/29/2022 19:53,71605,195.2,48.004507,7.848527,0.57,24.34,-4.3,55.3,-0.389,17.144,268.479126,24.284614319,0.5146143189999993
6/29/2022 19:53,47,6/29/2022 19:53,71612,203.6,48.00468,7.848662,0.57,24.34,-4.1,55.5,-0.332,17.201,268.3360901,24.28368458565,0.5136845856500006
